Manufacturer,LCSC Part #,Description,value,tolerance,type,voltage,min_value,max_value,Package,Stock,Type,MFR.Part #,Datasheet,Price (USD),basic-extended,unit,Comment,Category,code,value_in_ohms,dielectric,value_in_farads
Samsung Electro-Mechanics,C48151,Multilayer Ceramic Capacitors MLCC - SMD/SMT 3.9pF 50V 0402 RoHS,3.9,10,Capacitor,50,3.51e-12,4.2900000000000005e-12,0402,,,CL05C3R9CB5NNNC,,,Extended Part,pF,3.9pF(3R9) ±0.25pF 50V C0G,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,C0G,3.9e-12
Samsung Electro-Mechanics,C116352,Multilayer Ceramic Capacitors MLCC - SMD/SMT 1uF 25V 0805 RoHS,1,10,Capacitor,25,9e-07,1.1e-06,0805,,,CL21B105KAFNNNE,,,Extended Part,uF,1uF(105) ±10% 25V X7R 重复容值,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X7R,1e-06
Samsung Electro-Mechanics,C47526,Multilayer Ceramic Capacitors MLCC - SMD/SMT 22nF 500V 1206 RoHS,22,10,Capacitor,500,1.9800000000000002e-08,2.4200000000000005e-08,1206,,,CL31B223KGHNNNE,,,Extended Part,nF,22nF(223) ±10% 500V X7R,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X7R,2.2000000000000002e-08
Samsung Electro-Mechanics,C49062,Multilayer Ceramic Capacitors MLCC - SMD/SMT 100nF 10V 0201 RoHS,100,10,Capacitor,10,9.000000000000001e-08,1.1000000000000002e-07,0201,,,CL03A104KP3NNNC,,,Extended Part,nF,100nF(104) ±10% 10V X5R 重复容值,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X5R,1.0000000000000001e-07
Samsung Electro-Mechanics,C46242,Multilayer Ceramic Capacitors MLCC - SMD/SMT 330pF 100V 0805 RoHS,330,5,Capacitor,100,3.135e-10,3.465e-10,0805,,,CL21C331JCANNNNC,,,Extended Part,pF,330pF(331) ±5% 100V C0G,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,C0G,3.3e-10
Samsung Electro-Mechanics,C46659,Multilayer Ceramic Capacitors MLCC - SMD/SMT 10nF 50V 0805 RoHS,10,5,Capacitor,50,9.499999999999999e-09,1.0500000000000001e-08,0805,,,CL21B103JBANNNC,,,Extended Part,nF,10nF(103) ±5% 50V X7R,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X7R,1e-08
Samsung Electro-Mechanics,C105524,Multilayer Ceramic Capacitors MLCC - SMD/SMT 1uF 6.3V 0603 RoHS,1,10,Capacitor,3,9e-07,1.1e-06,0603,,,CL10B105KQ8NNNC,,,Extended Part,uF,1uF(105) ±10% 6.3V X7R 重复容值,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X7R,1e-06
Samsung Electro-Mechanics,C105526,Multilayer Ceramic Capacitors MLCC - SMD/SMT 470nF 16V 0603 RoHS,470,10,Capacitor,16,4.2300000000000007e-07,5.170000000000001e-07,0603,,,CL10B474KO8NNNC,,,Extended Part,nF,470nF(474) ±10% 16V X7R 重复容值,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X7R,4.7000000000000005e-07
Samsung Electro-Mechanics,C50696,Multilayer Ceramic Capacitors MLCC - SMD/SMT 4.7uF 10V 0805 RoHS,4.7,10,Capacitor,10,4.23e-06,5.1700000000000005e-06,0805,,,CL21F475ZPFNNNE,,,Extended Part,uF,"4.7uF(475) +80,-20% 10V Y5V 重复容值",Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,,4.7e-06
Samsung Electro-Mechanics,C51210,Multilayer Ceramic Capacitors MLCC - SMD/SMT 1nF 50V 0805 RoHS,1,10,Capacitor,50,9.000000000000001e-10,1.1000000000000001e-09,0805,,,CL21B102KBANNNC,,,Extended Part,nF,1nF(102) ±10% 50V X7R,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X7R,1e-09
Samsung Electro-Mechanics,C51412,Multilayer Ceramic Capacitors MLCC - SMD/SMT 3.3uF 10V 0603 RoHS,3.3,10,Capacitor,10,2.97e-06,3.63e-06,0603,,,CL10A335KP8NNNC,,,Extended Part,uF,3.3uF(335) ±10% 10V X5R,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X5R,3.2999999999999997e-06
Samsung Electro-Mechanics,C52412,Multilayer Ceramic Capacitors MLCC - SMD/SMT 15nF 50V 0805 RoHS,15,10,Capacitor,50,1.3500000000000002e-08,1.6500000000000002e-08,0805,,,CL21B153KBANNNC,,,Extended Part,nF,15nF(153) ±10% 50V X7R,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X7R,1.5000000000000002e-08
Samsung Electro-Mechanics,C54549,Multilayer Ceramic Capacitors MLCC - SMD/SMT 330nF 50V 1210 RoHS,330,10,Capacitor,50,2.97e-07,3.6300000000000006e-07,1210,,,CL32B334KBFNNNE,,,Extended Part,nF,330nF(334) ±10% 50V X7R,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X7R,3.3e-07
Samsung Electro-Mechanics,C107367,Multilayer Ceramic Capacitors MLCC - SMD/SMT 1uF 10V 0805 RoHS,1,10,Capacitor,10,9e-07,1.1e-06,0805,,,CL21B105KPFNNNE,,,Extended Part,uF,1uF(105) ±10% 10V X7R 重复容值,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X7R,1e-06
Samsung Electro-Mechanics,C107370,Multilayer Ceramic Capacitors MLCC - SMD/SMT 2.2uF 10V 0402 RoHS,2.2,20,Capacitor,10,1.76e-06,2.64e-06,0402,,,CL05A225MP5NNNC,,,Extended Part,uF,2.2uF(225) ±20% 10V X5R 重复容值,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X5R,2.2e-06
Samsung Electro-Mechanics,C51203,Multilayer Ceramic Capacitors MLCC - SMD/SMT 1nF 50V 0603 RoHS,1,5,Capacitor,50,9.5e-10,1.05e-09,0603,,,CL10B102JB8NNNC,,,Extended Part,nF,1nF(102) ±5% 50V X7R,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X7R,1e-09
Samsung Electro-Mechanics,C51205,Multilayer Ceramic Capacitors MLCC - SMD/SMT 4.7uF 50V 1206 RoHS,4.7,10,Capacitor,50,4.23e-06,5.1700000000000005e-06,1206,,,CL31B475KBHNNNE,,,Extended Part,uF,4.7uF(475) ±10% 50V X7R,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X7R,4.7e-06
Samsung Electro-Mechanics,C51554,Multilayer Ceramic Capacitors MLCC - SMD/SMT 150nF 10V 0402 RoHS,150,10,Capacitor,10,1.3500000000000003e-07,1.6500000000000003e-07,0402,,,CL05A154KP5NNNC,,,Extended Part,nF,150nF(154) ±10% 10V X5R,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X5R,1.5000000000000002e-07
Samsung Electro-Mechanics,C52306,Multilayer Ceramic Capacitors MLCC - SMD/SMT 22uF 25V 1210 RoHS,22,10,Capacitor,25,1.98e-05,2.4200000000000002e-05,1210,,,CL32A226KAJNNNE,,,Extended Part,uF,22uF(226) ±10% 25V X5R 重复容值,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X5R,2.2e-05
Samsung Electro-Mechanics,C52922,Multilayer Ceramic Capacitors MLCC - SMD/SMT 100uF 10V 1206 RoHS,100,20,Capacitor,10,7.999999999999999e-05,0.00011999999999999999,1206,,,CL31A107MPHNNNE,,,Extended Part,uF,100uF(107) ±20% 10V X5R 重复容值,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X5R,9.999999999999999e-05
Samsung Electro-Mechanics,C53154,Multilayer Ceramic Capacitors MLCC - SMD/SMT 820pF 50V 0805 RoHS,820,10,Capacitor,50,7.379999999999999e-10,9.02e-10,0805,,,CL21B821KBANNNC,,,Extended Part,pF,820pF(821) ±10% 50V X7R,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X7R,8.2e-10
Samsung Electro-Mechanics,C55151,Multilayer Ceramic Capacitors MLCC - SMD/SMT 2.2uF 100V 1210 RoHS,2.2,10,Capacitor,100,1.98e-06,2.42e-06,1210,,,CL32B225KCJSNNE,,,Extended Part,uF,2.2uF(225) ±10% 100V X7R,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X7R,2.2e-06
Samsung Electro-Mechanics,C50683,Multilayer Ceramic Capacitors MLCC - SMD/SMT 1uF 16V 0805 RoHS,1,10,Capacitor,16,9e-07,1.1e-06,0805,,,CL21F105ZOCNNNC,,,Extended Part,uF,"1uF(105) +80,-20% 16V  Y5V 重复容值",Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,,1e-06
Samsung Electro-Mechanics,C50691,Multilayer Ceramic Capacitors MLCC - SMD/SMT 10uF 16V 1206 RoHS,10,10,Capacitor,16,9e-06,1.1e-05,1206,,,CL31F106ZOHNNNE,,,Extended Part,uF,"10uF(106) +80,-20% 16V  Y5V 重复容值",Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,,9.999999999999999e-06
Samsung Electro-Mechanics,C51208,Multilayer Ceramic Capacitors MLCC - SMD/SMT 560pF 50V 0805 RoHS,560,10,Capacitor,50,5.04e-10,6.16e-10,0805,,,CL21B561KBANNNC,,,Extended Part,pF,560pF(561) ±10% 50V X7R,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X7R,5.6e-10
Samsung Electro-Mechanics,C55395,Multilayer Ceramic Capacitors MLCC - SMD/SMT 3.3nF 50V 0603 RoHS,3.3,5,Capacitor,50,3.135e-09,3.4650000000000003e-09,0603,,,CL10C332JB8NNNC,,,Extended Part,nF,3.3nF(332) ±5% 50V C0G,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,C0G,3.3e-09
Samsung Electro-Mechanics,C57140,Multilayer Ceramic Capacitors MLCC - SMD/SMT 4.7pF 50V 0603 RoHS,4.7,10,Capacitor,50,4.2299999999999995e-12,5.17e-12,0603,,,CL10C4R7CB8NNNC,,,Extended Part,pF,4.7pF(4R7) ±0.25pF 50V C0G,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,C0G,4.7e-12
Samsung Electro-Mechanics,C107365,Multilayer Ceramic Capacitors MLCC - SMD/SMT 4.7uF 16V 0805 RoHS,4.7,10,Capacitor,16,4.23e-06,5.1700000000000005e-06,0805,,,CL21B475KOFNNNE,,,Extended Part,uF,4.7uF(475) ±10% 16V X7R 重复容值,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X7R,4.7e-06
Samsung Electro-Mechanics,C107372,Multilayer Ceramic Capacitors MLCC - SMD/SMT 1uF 6.3V 0402 RoHS,1,10,Capacitor,3,9e-07,1.1e-06,0402,,,CL05A105KQ5NNNC,,,Extended Part,uF,1uF(105) ±10% 6.3V X5R 重复容值,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X5R,1e-06
Samsung Electro-Mechanics,C53655,Multilayer Ceramic Capacitors MLCC - SMD/SMT 2.2uF 16V 1206 RoHS,2.2,10,Capacitor,16,1.98e-06,2.42e-06,1206,,,CL31B225KOHNNNE,,,Extended Part,uF,2.2uF(225) ±10% 16V X7R 重复容值,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X7R,2.2e-06
Samsung Electro-Mechanics,C53775,Multilayer Ceramic Capacitors MLCC - SMD/SMT 7pF 50V 0603 RoHS,7,10,Capacitor,50,6.3e-12,7.7e-12,0603,,,CL10C070DB8NNNC,,,Extended Part,pF,7pF(070) ±0.5pF 50V C0G,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,C0G,7e-12
Samsung Electro-Mechanics,C55393,Multilayer Ceramic Capacitors MLCC - SMD/SMT 560pF 50V 0603 RoHS,560,5,Capacitor,50,5.32e-10,5.88e-10,0603,,,CL10C561JB8NNNC,,,Extended Part,pF,560pF(561) ±5% 50V C0G,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,C0G,5.6e-10
Samsung Electro-Mechanics,C107366,Multilayer Ceramic Capacitors MLCC - SMD/SMT 2.2uF 10V 0805 RoHS,2.2,10,Capacitor,10,1.98e-06,2.42e-06,0805,,,CL21B225KPFNNNE,,,Extended Part,uF,2.2uF(225) ±10% 10V X7R 重复容值,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X7R,2.2e-06
Samsung Electro-Mechanics,C107371,Multilayer Ceramic Capacitors MLCC - SMD/SMT 2.2uF 6.3V 0402 RoHS,2.2,20,Capacitor,3,1.76e-06,2.64e-06,0402,,,CL05A225MQ5NNNC,,,Extended Part,uF,2.2uF(225) ±20% 6.3V X5R 重复容值,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X5R,2.2e-06
Samsung Electro-Mechanics,C53067,Multilayer Ceramic Capacitors MLCC - SMD/SMT 1uF 6.3V 0201 RoHS,1,20,Capacitor,3,8e-07,1.2e-06,0201,,,CL03A105MQ3CSNH,,,Extended Part,uF,1uF(105) ±20% 6.3V X5R 重复容值,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X5R,1e-06
Samsung Electro-Mechanics,C53278,Multilayer Ceramic Capacitors MLCC - SMD/SMT 39pF 50V 0603 RoHS,39,5,Capacitor,50,3.705e-11,4.0950000000000005e-11,0603,,,CL10C390JB8NNNC,,,Extended Part,pF,39pF(390) ±5% 50V C0G,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,C0G,3.9e-11
Samsung Electro-Mechanics,C115388,Multilayer Ceramic Capacitors MLCC - SMD/SMT 1uF 50V 0603 RoHS,1,10,Capacitor,50,9e-07,1.1e-06,0603,,,CL10F105ZB8NNNC,,,Extended Part,uF,1uF(105) -20%~+80% 50V Y5V 重复容值,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,,1e-06
Samsung Electro-Mechanics,C57895,Multilayer Ceramic Capacitors MLCC - SMD/SMT 2.2uF 25V 0603 RoHS,2.2,10,Capacitor,25,1.98e-06,2.42e-06,0603,,,CL10A225KA8NNNC,,,Extended Part,uF,2.2uF(225) ±10% 25V X5R,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X5R,2.2e-06
Samsung Electro-Mechanics,C59782,Multilayer Ceramic Capacitors MLCC - SMD/SMT 1uF 16V 0603 RoHS,1,10,Capacitor,16,9e-07,1.1e-06,0603,,,CL10B105KO8NNNC,,,Extended Part,uF,1uF(105) ±10% 16V X7R 重复容值,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X7R,1e-06
Samsung Electro-Mechanics,C61096,Multilayer Ceramic Capacitors MLCC - SMD/SMT 470pF 100V 0805 RoHS,470,10,Capacitor,100,4.2300000000000004e-10,5.170000000000001e-10,0805,,,CL21B471KCANNNC,,,Extended Part,pF,470pF(471) ±10% 100V X7R,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X7R,4.7e-10
Guangdong Fenghua Advanced Tech,C1907,Multilayer Ceramic Capacitors MLCC - SMD/SMT 330pF 50V 1206 RoHS,330,5,Capacitor,50,3.135e-10,3.465e-10,1206,,,1206CG331J500NT,,,Extended Part,pF,330pF(331) ±5% 50V C0G,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,C0G,3.3e-10
TDK,C76710,Multilayer Ceramic Capacitors MLCC - SMD/SMT 10nF 50V 0603 RoHS,10,5,Capacitor,50,9.499999999999999e-09,1.0500000000000001e-08,0603,,,CGA3E2C0G1H103JT0Y0N,,,Extended Part,nF,10nF (103) ±5% 50V C0G,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,C0G,1e-08
Murata Electronics,C76949,Multilayer Ceramic Capacitors MLCC - SMD/SMT 120pF 50V 0402 RoHS,120,5,Capacitor,50,1.14e-10,1.26e-10,0402,,,GRM1555C1H121JA01D,,,Extended Part,pF,120pF(121) ±5% 50V C0G,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,C0G,1.2e-10
Prosperity Dielectrics,C363568,Multilayer Ceramic Capacitors MLCC - SMD/SMT 220nF 100V 1210 RoHS,220,10,Capacitor,100,1.9800000000000003e-07,2.42e-07,1210,,,FM32X224K101ECG,,,Extended Part,nF,220nF(224) ±10% 100V X7R,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X7R,2.2e-07
YAGEO,C326640,Multilayer Ceramic Capacitors MLCC - SMD/SMT 220nF 100V 1210 RoHS,220,10,Capacitor,100,1.9800000000000003e-07,2.42e-07,1210,,,CC1210KKX7R0BB224,,,Extended Part,nF,220nF(224) ±10% 100V X7R,Multilayer Ceramic Capacitors MLCC - SMD/SMT,,,X7R,2.2e-07
